signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
unexplained_stress,ZN_return,10,20,2.0,long_short,781,68,41,0.00010349449457352562,0.0011377817740532538,1.4439712480034317,0.08363606458838557,0.2950375349318066,-0.008628661106271474,0.6829268292682927
unexplained_stress,ZN_return,10,10,2.0,short_only,781,56,32,6.73307077687512e-05,0.0008692343255830357,1.229636035608189,0.053681395652898534,0.2950375349318066,-0.00954278227370109,0.6875
unexplained_stress,ZN_return,10,10,2.0,long_short,781,62,35,7.11856132939553e-05,0.0009266574281845361,1.2194760909891265,0.056815891733592805,0.2950375349318066,-0.00954278227370109,0.6571428571428571
unexplained_stress,ZN_return,10,20,2.0,short_only,781,62,38,7.88284564051594e-05,0.0010586636405571705,1.1820212798092349,0.06303401797237917,0.2950375349318066,-0.008628661106271474,0.6578947368421053
unexplained_stress,ZN_return,10,40,2.0,short_only,781,54,38,6.8006172453111e-05,0.0010298228977671637,1.0483011417890429,0.054112209153860835,0.2950375349318066,-0.008969565440032135,0.5789473684210527
unexplained_stress,ZN_return,1,10,1.0,long_only,781,142,104,0.00010482243086527539,0.0016112413151311619,1.032746918613629,0.08421017159709221,0.2950375349318066,-0.02382492524143187,0.5288461538461539
unexplained_stress,ZN_return,1,40,1.5,long_only,781,28,21,4.8254422778856414e-05,0.0007420117966227128,1.0323491047952147,0.03818262946577766,0.2950375349318066,-0.008724979627337981,0.7142857142857143
unexplained_stress,ZN_return,10,40,2.0,long_short,781,60,42,6.647561204165786e-05,0.0010721593566386846,0.9842451308605679,0.05281644321390977,0.2950375349318066,-0.009726315348516423,0.5476190476190477
unexplained_stress,ZN_return,7,20,2.0,long_only,781,6,3,7.288884592447888e-06,0.0001236843114732987,0.9355063259173675,0.005702840791499408,0.2950375349318066,0.0,1.0
unexplained_stress,ZN_return,10,20,2.0,long_only,781,6,3,2.4666038168366197e-05,0.0004215120621800637,0.9289442748356641,0.0193804208216235,0.2950375349318066,0.0,1.0
unexplained_stress,ZN_return,5,10,2.0,long_only,781,6,3,1.5247517624097566e-05,0.00026365780489651374,0.9180340349174319,0.011952059935056214,0.2950375349318066,0.0,1.0
unexplained_stress,ZN_return,7,10,1.5,long_only,781,42,27,4.250722196231509e-05,0.0007746209904786026,0.8711114696261149,0.03351310291300558,0.2950375349318066,-0.008323181928782897,0.7037037037037037
unexplained_stress,ZN_return,7,10,2.0,long_only,781,6,3,2.1958645341990782e-05,0.00040335638362528573,0.8642052100022716,0.01723322648026926,0.2950375349318066,0.0,1.0
