signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
stress_index,ZN_return,2,10,1.0,long_only,781,140,105,5.5307115732206944e-05,0.0017289418083482994,0.5078095974767797,0.042926142441177095,0.2950375349318066,-0.044274715473708315,0.47619047619047616
stress_index,ZN_return,10,40,2.0,long_only,781,8,4,1.0292656544601153e-05,0.00034098497701911526,0.4791731844366173,0.00802549258332741,0.2950375349318066,-0.001440966125097476,0.25
stress_index,ZN_return,3,10,0.5,long_only,781,246,260,7.28868612470456e-05,0.0025380844430416467,0.4558725598727202,0.0559208358828418,0.2950375349318066,-0.06952990138160353,0.47692307692307695
stress_index,ZN_return,3,20,1.5,long_only,781,32,19,2.348811534754558e-05,0.0008216721043162564,0.4537847517185736,0.01824582758326576,0.2950375349318066,-0.015892452697621517,0.5263157894736842
stress_index,ZN_return,3,40,1.0,long_only,781,118,105,4.7052641994457496e-05,0.0016902890544369072,0.4418992914346018,0.03627639952230344,0.2950375349318066,-0.05193356276881489,0.5047619047619047
stress_index,ZN_return,5,20,1.5,long_only,781,32,19,1.5890881606766453e-05,0.0005772791721303533,0.4369808183786082,0.012356594796406606,0.2950375349318066,-0.012249022690081657,0.5263157894736842
stress_index,ZN_return,5,40,0.5,long_only,781,196,267,7.16322431775048e-05,0.002613046465761102,0.4351727467184839,0.054726336986657964,0.2950375349318066,-0.04645657085046295,0.5168539325842697
stress_index,ZN_return,10,20,0.5,long_short,781,370,473,9.634173616278225e-05,0.003610344429290022,0.42360990163984824,0.0726768981231225,0.2950375349318066,-0.1091355337043789,0.5221987315010571
stress_index,ZN_return,7,20,1.0,short_only,781,167,127,4.369796118276559e-05,0.0016630929271962032,0.4171045509227114,0.033602479611916314,0.2950375349318066,-0.038569613977024075,0.5118110236220472
stress_index,ZN_return,3,10,1.0,long_only,781,140,105,4.223542575930023e-05,0.0016404466108859536,0.4087097952515143,0.03245214215462666,0.2950375349318066,-0.041045309171581,0.5142857142857142
stress_index,ZN_return,1,10,1.5,long_only,781,40,26,2.065217106274494e-05,0.0008427399316088019,0.3890204316860469,0.01597940019197397,0.2950375349318066,-0.02040201220382809,0.5
stress_index,ZN_return,2,40,1.0,long_only,781,118,105,3.98064510387068e-05,0.0017079100022898094,0.3699889451433141,0.030405406514326883,0.2950375349318066,-0.06148840141504719,0.4857142857142857
stress_index,ZN_return,5,10,1.0,long_only,781,140,105,3.3404952763566576e-05,0.0014520080907644705,0.36520952520474603,0.025589215357053385,0.2950375349318066,-0.020745175530375026,0.5142857142857142
stress_index,ZN_return,2,20,1.0,long_short,781,291,232,5.9088312429369764e-05,0.002591559674020953,0.3619433848560539,0.04449044971003846,0.2950375349318066,-0.05331674733769032,0.5301724137931034
stress_index,ZN_return,2,40,0.5,long_only,781,196,267,6.0652340269669986e-05,0.0027140713099719624,0.35475341019526735,0.04550218232167946,0.2950375349318066,-0.08775280528326213,0.4943820224719101
stress_index,ZN_return,10,20,0.5,long_only,781,226,267,5.9237075982409636e-05,0.0026664514330686315,0.35266325011679095,0.04445047865015983,0.2950375349318066,-0.0535379279764977,0.5093632958801498
stress_index,ZN_return,10,10,0.5,long_short,781,406,471,7.7425680266451e-05,0.0035548738353217858,0.34574913974096805,0.05711042937734412,0.2950375349318066,-0.0691390372795081,0.5222929936305732
stress_index,ZN_return,10,40,0.5,long_short,781,326,456,7.24097882741366e-05,0.00353353031742613,0.3253034926267527,0.05304127298597061,0.2950375349318066,-0.08146712538534973,0.5153508771929824
stress_index,ZN_return,5,40,2.0,long_only,781,8,4,4.756158917403585e-06,0.000242891223682772,0.3108456575883591,0.0036984190302724596,0.2950375349318066,-0.004304266922478317,0.5
stress_index,ZN_return,7,10,1.5,short_only,781,126,73,2.604134079897695e-05,0.0013412152045725841,0.30822307110392316,0.019830703815247208,0.2950375349318066,-0.02044993590601718,0.547945205479452
stress_index,ZN_return,10,10,1.5,long_short,781,164,98,3.2165073173856244e-05,0.0016676559225330082,0.3061810894094705,0.024328514627354414,0.2950375349318066,-0.03797030321949357,0.5
stress_index,ZN_return,3,20,1.0,long_only,781,126,101,3.16460063036589e-05,0.001662773675891081,0.3021245664945745,0.023919523751817717,0.2950375349318066,-0.06096942009060602,0.49504950495049505
stress_index,ZN_return,2,10,0.5,long_short,781,410,477,6.860065366889972e-05,0.0036754748817441254,0.2962886841412752,0.049495024221242856,0.2950375349318066,-0.11027182295648508,0.5073375262054507
