signal,market,lag,lookback,threshold,mode,rows,trades,active_days,avg_daily_return,vol_daily,sharpe,cum_return,buy_hold_return,max_drawdown,hit_rate
unexplained_stress,CL_return,7,40,2.0,short_only,781,54,38,0.0006195147764256571,0.004434185013870745,2.2178804359648416,0.6099137138049373,-0.5214315086107231,-0.017704404369123905,0.6842105263157895
unexplained_stress,CL_return,7,40,2.0,long_short,781,60,42,0.0006517470529691491,0.004772954227130169,2.1676645588689185,0.6489538223188596,-0.5214315086107231,-0.022402575430162774,0.6666666666666666
expected_stress,ZN_return,7,40,1.5,long_only,781,24,121,0.00023542641359176414,0.0018510982984585513,2.0189519149955344,0.20023095850269335,0.2950375349318066,-0.011175419424976574,0.6198347107438017
expected_stress,ZN_return,5,40,1.0,long_only,781,30,234,0.0003091598333191156,0.002557054298411604,1.919302303843909,0.26981661022177916,0.2950375349318066,-0.03491518398769433,0.5683760683760684
expected_stress,ZN_return,5,40,1.0,long_short,781,67,425,0.0004016550410682847,0.0033773615332179756,1.8878867560671018,0.3623216811882011,0.2950375349318066,-0.04613331824951339,0.5458823529411765
expected_stress,ZN_return,7,40,1.0,long_only,781,30,234,0.00029023516583696776,0.0025150292891103587,1.8319231681039359,0.2512949025046096,0.2950375349318066,-0.03863977937354668,0.5555555555555556
expected_stress,ZN_return,7,40,0.5,long_only,781,24,312,0.0003312732042064229,0.002880217641844491,1.8258339264704084,0.2910452360941165,0.2950375349318066,-0.04349963299667303,0.5544871794871795
expected_stress,ZN_return,2,40,1.0,long_only,781,30,234,0.00028575069873096494,0.002559179751174673,1.7725021904961265,0.24681374950765833,0.2950375349318066,-0.028745812132364157,0.5299145299145299
expected_stress,ZN_return,7,40,1.5,long_short,781,44,210,0.0002604835326697943,0.0023393390458277805,1.7676137607355114,0.22296853709854747,0.2950375349318066,-0.05699795185743706,0.5619047619047619
expected_stress,ZN_return,3,40,1.0,long_only,781,30,234,0.0002835579107552153,0.0025467405439449325,1.7674915081406164,0.24471141552703934,0.2950375349318066,-0.04192227242930269,0.5470085470085471
expected_stress,ZN_return,7,40,1.0,long_short,781,67,423,0.00036267870484547025,0.003282859094619359,1.7537596915070206,0.321814017297295,0.2950375349318066,-0.048271950945455666,0.5366430260047281
expected_stress,ZN_return,5,40,0.5,long_only,781,24,312,0.00031567568931088524,0.002872757024378984,1.7443856792156827,0.27544041232303673,0.2950375349318066,-0.04972053302508339,0.5416666666666666
expected_stress,ZN_return,7,20,0.5,long_only,781,36,270,0.0003075004728586958,0.0028250027269020807,1.7279341463384201,0.2674600110109262,0.2950375349318066,-0.03798769417285752,0.5518518518518518
expected_stress,ZN_return,2,40,0.5,long_only,781,24,312,0.0003086460839770419,0.002878325453687857,1.7022413784881898,0.2684435657683668,0.2950375349318066,-0.03928135789887521,0.532051282051282
expected_stress,ZN_return,10,40,0.5,long_only,781,24,312,0.00029862741229314937,0.0028480411253507484,1.6644995619516327,0.2586447682302029,0.2950375349318066,-0.03527744706158309,0.5512820512820513
expected_stress,ZN_return,1,40,0.5,long_only,781,24,312,0.00029795852714445604,0.002870762128668052,1.6476269265842889,0.2579244991502292,0.2950375349318066,-0.039281357898875435,0.5288461538461539
expected_stress,ZN_return,10,40,1.0,long_only,781,30,234,0.00025934965369962907,0.0025145037399986764,1.6373203397191267,0.2214824792616712,0.2950375349318066,-0.036152787666417274,0.5427350427350427
expected_stress,ZN_return,5,40,0.5,long_short,781,37,599,0.00040454464274713764,0.0039358578588376,1.6316511784526198,0.363225584187711,0.2950375349318066,-0.04842247821290557,0.5275459098497496
stress_index,CL_return,7,40,2.0,short_only,781,56,41,0.0005698127695253246,0.005571903930680287,1.623412285052347,0.5416261904504709,-0.5214315086107231,-0.08629552967304988,0.7073170731707317
expected_stress,ZN_return,7,20,1.0,long_only,781,36,162,0.00022513577964766796,0.002242140610003895,1.5939766172898446,0.1898837152576176,0.2950375349318066,-0.02266899639776887,0.5679012345679012
expected_stress,ZN_return,7,20,0.5,long_short,781,69,524,0.00037387765785828315,0.003854948273959065,1.5396117921557593,0.3313017928431281,0.2950375349318066,-0.042208199320053486,0.5286259541984732
stress_index,CL_return,7,40,2.0,long_short,781,64,45,0.0005471144838180988,0.005659808680225984,1.5345347639627618,0.5139651731239077,-0.5214315086107231,-0.08629552967304988,0.6666666666666666
expected_stress,ZN_return,3,40,1.0,long_short,781,67,427,0.00032839834009644816,0.0034023352373884212,1.5322305620804195,0.2865068152061221,0.2950375349318066,-0.05366580474806837,0.5245901639344263
stress_index,CL_return,2,40,0.5,short_only,781,175,196,0.00100192151058298,0.010395450427282587,1.5299972822255132,1.0961839215034943,-0.5214315086107231,-0.25560080130812757,0.5867346938775511
expected_stress,ZN_return,3,40,0.5,long_only,781,24,312,0.00027557219380235884,0.002873669524228866,1.5222950730380562,0.2361201532261723,0.2950375349318066,-0.039281357898875324,0.5224358974358975
expected_stress,ZN_return,7,40,0.5,long_short,781,37,597,0.0003771116986906078,0.003949656486840909,1.5156919715210555,0.33428124399812176,0.2950375349318066,-0.050252253835865845,0.5326633165829145
unexplained_stress,CL_return,2,40,0.5,short_only,781,195,200,0.0009889200723200299,0.010374098508896161,1.5132514361426899,1.0753190211219938,-0.5214315086107231,-0.2563089441221097,0.59
expected_stress,ZN_return,1,40,1.0,long_only,781,30,234,0.0002396136301138758,0.0025363129989182456,1.4997157124371956,0.2027525287549854,0.2950375349318066,-0.035289427026388154,0.5170940170940171
stress_index,CL_return,7,40,1.0,long_short,781,246,220,0.001074412900342816,0.011376195605869678,1.4992512988648126,1.1998690566819015,-0.5214315086107231,-0.21446587183946209,0.5681818181818182
unexplained_stress,ES_return,3,10,2.0,long_short,781,64,36,0.0002431489241070475,0.0025753809570474144,1.4987567170901974,0.20600612946778707,-0.39959141794042796,-0.02056585773829034,0.6388888888888888
expected_stress,ZN_return,10,40,1.5,long_only,781,24,121,0.0001780712640279123,0.0018979244774299155,1.4894131537923916,0.14758558453524362,0.2950375349318066,-0.0333453102757999,0.5619834710743802
expected_stress,ZN_return,5,20,0.5,long_only,781,36,270,0.0002708651611995977,0.002895850183450553,1.4848320388832588,0.2315244810987267,0.2950375349318066,-0.032774309907186105,0.5370370370370371
unexplained_stress,CL_return,7,20,1.0,long_short,781,280,224,0.0011286590979877789,0.012189943710143453,1.4698105385480913,1.2781515875874434,-0.5214315086107231,-0.20263432056040354,0.5535714285714286
expected_stress,ZN_return,7,40,2.0,long_short,781,40,111,0.00015564937947100174,0.0016981985515381725,1.4549872843624412,0.1279819498879593,0.2950375349318066,-0.035444630615304784,0.5585585585585585
unexplained_stress,CL_return,7,40,0.5,short_only,781,193,196,0.0009798974398587204,0.01077178605059549,1.4440863886662818,1.0540782876078656,-0.5214315086107231,-0.3052949530619423,0.5969387755102041
unexplained_stress,ZN_return,10,20,2.0,long_short,781,68,41,0.00010349449457352562,0.0011377817740532538,1.4439712480034317,0.08363606458838557,0.2950375349318066,-0.008628661106271474,0.6829268292682927
unexplained_stress,CL_return,7,40,0.5,long_short,781,356,461,0.0014838316143861174,0.016383336174008934,1.4377472564065148,1.8683570749504277,-0.5214315086107231,-0.30838478860995944,0.5553145336225597
stress_index,CL_return,7,40,1.5,long_short,781,127,102,0.0007426443770457692,0.008329603212300415,1.4153272016525862,0.7381408488757715,-0.5214315086107231,-0.1297335363056985,0.5882352941176471
expected_stress,ZN_return,5,40,1.5,long_only,781,24,121,0.00015765731845476601,0.0018000643593827294,1.3903571441534324,0.12959571750700327,0.2950375349318066,-0.02085251271985411,0.5702479338842975
expected_stress,ZN_return,7,40,2.0,long_only,781,24,63,0.00011293681630089105,0.0012985140296916317,1.380667699985509,0.09148904075544162,0.2950375349318066,-0.011175419424976685,0.5873015873015873
expected_stress,ZN_return,10,40,1.0,long_short,781,67,420,0.00027843490088602917,0.003298120113352453,1.3401625388043477,0.2376217367746727,0.2950375349318066,-0.04741635542085265,0.5285714285714286
expected_stress,ZN_return,2,40,0.5,long_short,781,37,602,0.0003332134458281988,0.0039613648344790486,1.3352972240643082,0.2892810382547939,0.2950375349318066,-0.049091427397254694,0.5149501661129569
expected_stress,ES_return,2,10,1.0,short_only,781,34,68,0.00028544617357753783,0.0034098529619658482,1.3288894208724045,0.24407687026936276,-0.39959141794042796,-0.04834728359960083,0.6029411764705882
stress_index,ES_return,10,10,2.0,short_only,781,60,34,0.000219295990911505,0.0026309655632376036,1.3231704669323137,0.18361374140943454,-0.39959141794042796,-0.022224019729906064,0.6176470588235294
expected_stress,ZN_return,2,40,1.0,long_short,781,67,428,0.0002830841852935778,0.003401353667904367,1.3211863760881801,0.24178806642168826,0.2950375349318066,-0.04657774746384846,0.514018691588785
unexplained_stress,ES_return,3,10,2.0,short_only,781,58,33,0.000207480598352101,0.002501013935424572,1.3169268447535027,0.1730526766429321,-0.39959141794042796,-0.02056585773829034,0.6060606060606061
stress_index,CL_return,7,20,1.5,long_short,781,141,94,0.0007163507679448104,0.008636670852274786,1.3166781616828074,0.6995625423062519,-0.5214315086107231,-0.138899098023345,0.5531914893617021
stress_index,ZN_return,10,10,2.0,short_only,781,60,34,7.281651395989717e-05,0.0008780857040787443,1.3164162886264752,0.05819880249164444,0.2950375349318066,-0.006449363760484883,0.7058823529411765
expected_stress,ZN_return,10,40,1.5,long_short,781,43,210,0.00020331990319267813,0.0024554561321381697,1.3144618469786225,0.16932944776839842,0.2950375349318066,-0.04540806702298206,0.5333333333333333
unexplained_stress,CL_return,7,40,1.0,long_short,781,241,214,0.000950135403383058,0.011490299881623351,1.3126665178913275,0.9946755630833763,-0.5214315086107231,-0.2033632306934865,0.5420560747663551
expected_stress,ZN_return,7,10,2.0,long_only,781,36,18,5.478421519198988e-05,0.0006712289626006372,1.29564202898757,0.0435311590518328,0.2950375349318066,-0.004839180510622598,0.6111111111111112
expected_stress,ZN_return,7,10,0.5,long_only,781,36,126,0.00014946033811688567,0.0018456840364960065,1.2854905098782747,0.12231478665063822,0.2950375349318066,-0.02089715924519897,0.5634920634920635
unexplained_stress,CL_return,1,40,0.5,short_only,781,195,201,0.0008934715956040739,0.011138548946859872,1.2733635180378884,0.913895662545386,-0.5214315086107231,-0.21724363365878618,0.572139303482587
unexplained_stress,CL_return,7,20,1.5,long_short,781,143,100,0.0006936462978989155,0.00869689025679374,1.2661184960779808,0.6689775921017957,-0.5214315086107231,-0.13220443800305948,0.55
expected_stress,ZN_return,10,20,0.5,long_only,781,36,270,0.00022091544980585619,0.00277616644809324,1.2632254266159992,0.18473101319666485,0.2950375349318066,-0.05339327644693859,0.5222222222222223
unexplained_stress,CL_return,7,20,2.0,long_short,781,68,41,0.0004414368154477949,0.0055830360667816275,1.255157967012499,0.39447363484653186,-0.5214315086107231,-0.08087861069941349,0.6829268292682927
expected_stress,ES_return,1,20,1.5,short_only,781,34,85,0.00030248154403248953,0.003897095106297239,1.2321345820946887,0.2589719446128014,-0.39959141794042796,-0.04771046019048819,0.5882352941176471
expected_stress,ZN_return,3,40,0.5,long_short,781,37,601,0.0003046802493462796,0.0039301124351776425,1.230664286265341,0.2609980237312035,0.2950375349318066,-0.04969091496799605,0.5091514143094842
expected_stress,ZN_return,10,20,1.5,long_only,781,36,90,0.0001325553666302982,0.0017100442603420652,1.2305244133760807,0.10780596461652747,0.2950375349318066,-0.021251824369356465,0.5777777777777777
unexplained_stress,ZN_return,10,10,2.0,short_only,781,56,32,6.73307077687512e-05,0.0008692343255830357,1.229636035608189,0.053681395652898534,0.2950375349318066,-0.00954278227370109,0.6875
expected_stress,ZN_return,1,40,0.5,long_short,781,37,603,0.0003087315499656184,0.003998313507280941,1.2257571622651808,0.2647262036686029,0.2950375349318066,-0.05098266384717487,0.5140961857379768
expected_stress,ZN_return,10,40,0.5,long_short,781,37,594,0.00030204532749552476,0.003923372715217033,1.2221171108052808,0.2584321947598611,0.2950375349318066,-0.05407315035909621,0.5218855218855218
unexplained_stress,ZN_return,10,10,2.0,long_short,781,62,35,7.11856132939553e-05,0.0009266574281845361,1.2194760909891265,0.056815891733592805,0.2950375349318066,-0.00954278227370109,0.6571428571428571
expected_stress,ZN_return,10,20,1.0,long_short,781,70,315,0.00023573075071985856,0.003070362853514486,1.2187841747656751,0.19771241304356257,0.2950375349318066,-0.06592355182134779,0.526984126984127
stress_index,CL_return,7,40,0.5,short_only,781,175,191,0.0008352502461401789,0.010898988860050297,1.2165519914746674,0.8329099659511867,-0.5214315086107231,-0.29171801197652814,0.5759162303664922
stress_index,CL_return,7,20,0.5,short_only,781,205,209,0.0008616712814605522,0.01132027394727735,1.2083283142697818,0.8643675697070641,-0.5214315086107231,-0.31360935094916553,0.5550239234449761
expected_stress,ZN_return,10,20,1.0,long_only,781,36,162,0.00017293075415349154,0.002277757167413161,1.2052165421424765,0.14228271239317314,0.2950375349318066,-0.036399138015533294,0.5370370370370371
expected_stress,ZN_return,7,10,1.5,long_only,781,36,36,7.121249671246467e-05,0.0009383791135756889,1.2046978911748074,0.056828429503196665,0.2950375349318066,-0.011753017517720177,0.6111111111111112
unexplained_stress,ES_return,10,10,2.0,short_only,781,56,32,0.00019245714819289157,0.0025399041334140805,1.2028652864247642,0.15927718918543476,-0.39959141794042796,-0.022224019729906175,0.59375
expected_stress,ES_return,3,20,2.0,short_only,781,34,51,0.00021786905986985903,0.002875892137271451,1.202605640150296,0.18166467195351865,-0.39959141794042796,-0.03153183738311949,0.5882352941176471
expected_stress,ES_return,2,20,2.0,short_only,781,34,51,0.00023181296121577467,0.003065065703861775,1.2005996059771118,0.194091990898833,-0.39959141794042796,-0.040012502068386024,0.6078431372549019
unexplained_stress,CL_return,7,20,1.0,short_only,781,161,125,0.0007122184205375928,0.009424113213537562,1.1997008804148388,0.6846644120118979,-0.5214315086107231,-0.22629445078495924,0.576
stress_index,ES_return,3,10,2.0,long_short,781,66,37,0.0001964662419200809,0.002615875105602623,1.1922606305477412,0.16273834185160707,-0.39959141794042796,-0.023048063631624816,0.5945945945945946
stress_index,ZN_return,10,10,2.0,long_short,781,64,36,6.659253125426451e-05,0.0008922582670493885,1.184773176419296,0.053057477405562326,0.2950375349318066,-0.007466896882688201,0.6666666666666666
unexplained_stress,ZN_return,10,20,2.0,short_only,781,62,38,7.88284564051594e-05,0.0010586636405571705,1.1820212798092349,0.06303401797237917,0.2950375349318066,-0.008628661106271474,0.6578947368421053
stress_index,CL_return,2,10,1.0,short_only,781,192,146,0.0006843533062991566,0.009195713666135252,1.1813951954856898,0.6511239077168087,-0.5214315086107231,-0.2119858334470066,0.5616438356164384
stress_index,CL_return,7,20,2.0,long_short,781,64,40,0.000423154806106338,0.005703816689117551,1.177698138695621,0.37403403674208824,-0.5214315086107231,-0.08236754392701517,0.65
stress_index,ZN_return,10,40,2.0,long_short,781,62,44,7.671330975813944e-05,0.0010342768200868587,1.1774275663549523,0.06130066788770172,0.2950375349318066,-0.010270154609410498,0.5681818181818182
expected_stress,ZN_return,10,10,0.5,long_only,781,36,126,0.00014665022257841893,0.0019775101335936444,1.1772380188505132,0.1196364045982754,0.2950375349318066,-0.0240677194611294,0.5555555555555556
expected_stress,ZN_return,7,20,1.0,long_short,781,70,315,0.00022369379960662084,0.0030323807440192046,1.1710366478619652,0.18661468048206387,0.2950375349318066,-0.047919699501010604,0.526984126984127
stress_index,ZN_return,1,20,1.0,long_only,781,126,101,0.00011489802829063222,0.0015695149131383494,1.1621104321238664,0.09283080206024885,0.2950375349318066,-0.022332689105137193,0.5544554455445545
expected_stress,ZN_return,10,20,1.5,long_short,781,70,175,0.0001669184108467123,0.002281021857451788,1.1616493798052299,0.13692431959247964,0.2950375349318066,-0.03408458061574149,0.5485714285714286
expected_stress,ZN_return,5,40,1.5,long_short,781,44,210,0.00017313615413182406,0.0023672599438768417,1.1610263789707065,0.14227833165738324,0.2950375349318066,-0.03578048795863065,0.5428571428571428
stress_index,CL_return,7,20,1.5,short_only,781,109,75,0.0005569543222437148,0.007622253634641082,1.159942478100536,0.5102929268622474,-0.5214315086107231,-0.18794012974944452,0.5733333333333334
stress_index,ZN_return,1,40,1.0,long_only,781,118,105,0.00012037114836819634,0.0016542749804403718,1.1550877358662386,0.0973947552774741,0.2950375349318066,-0.043764121902034825,0.5714285714285714
